protein,replID,treatment,timeID,timeAfterExposure,dose_uM,dose_uMadj,timepoints,data4modelInterpol,data4modelReal
N,11,CDDP,26,38.3,20,20,38.5,558.4102804192354,560
N,11,CDDP,27,39.8,20,20,40,547.1117441961458,560
N,11,CDDP,28,41.3,20,20,41.5,539.5027808899108,545
N,11,CDDP,29,42.8,20,20,43,535.1811258373264,512.5
N,11,CDDP,30,44.3,20,20,44.5,533.744514375188,509
N,11,CDDP,31,45.8,20,20,46,534.7906818402914,497
N,11,CDDP,32,47.3,20,20,47.5,537.9173635694318,509
N,11,CDDP,33,48.8,20,20,49,542.7222948994051,519.5
N,11,CDDP,34,50.3,20,20,50.5,548.8032111670068,548
N,11,CDDP,35,51.8,20,20,52,555.7578477090324,577
N,11,CDDP,36,53.3,20,20,53.5,563.1839398622776,598.5
N,11,CDDP,37,54.8,20,20,55,570.7247574804092,592.5
N,11,CDDP,38,56.3,20,20,56.5,578.2827471113914,611
N,11,CDDP,39,57.8,20,20,58,585.8519250187301,601
N,11,CDDP,40,59.3,20,20,59.5,593.4264123736015,592
N,11,CDDP,41,60.8,20,20,61,601.0003303471814,580.5
N,11,CDDP,42,62.3,20,20,62.5,608.5678001106464,597
N,11,CDDP,43,63.8,20,20,64,616.1229428351727,612.5
N,11,CDDP,44,65.3,20,20,65.5,623.6598796919359,611
N,11,CDDP,45,66.8,20,20,67,631.1727318521129,624
N,11,CDDP,46,68.3,20,20,68.5,638.6556204868792,625
N,11,CDDP,47,69.8,20,20,70,646.1026667674115,649.5
N,11,CDDP,48,71.3,20,20,71.5,653.5079918648858,665
N,12,CDDP,1,1,20,20,1,1029.974862175642,1028
N,12,CDDP,2,2.5,20,20,2.5,1038.8356058460156,1027
N,12,CDDP,3,4,20,20,4,1045.3765774098188,1065
N,12,CDDP,4,5.5,20,20,5.5,1049.8897262659336,1061.5
N,12,CDDP,5,7,20,20,7,1052.6670018132415,1037
N,12,CDDP,6,8.5,20,20,8.5,1054.0003534506238,1048
N,12,CDDP,7,10,20,20,10,1054.1817305769619,1064.5
N,12,CDDP,8,11.5,20,20,11.5,1053.5030825911374,1054
N,12,CDDP,9,13,20,20,13,1052.2563588920318,1043.5
N,12,CDDP,10,14.5,20,20,14.5,1050.7335088785264,1023.5
N,12,CDDP,11,16,20,20,16,1049.2264819495028,1066
N,12,CDDP,12,17.5,20,20,17.5,1048.0272275038426,1072.5
N,12,CDDP,13,19,20,20,19,1047.3560781943568,1050
N,12,CDDP,14,20.5,20,20,20.5,1047.1468996895746,1033.5
N,12,CDDP,15,22,20,20,22,1047.2619409119563,1043
N,12,CDDP,16,23.5,20,20,23.5,1047.5634507839611,1046
N,12,CDDP,17,25,20,20,25,1047.9136782280482,1066
N,12,CDDP,18,26.5,20,20,26.5,1048.1748721666772,1049.5
N,12,CDDP,19,28,20,20,28,1048.2092815223075,1035
N,12,CDDP,20,29.5,20,20,29.5,1047.8791552173982,1050
N,12,CDDP,21,31,20,20,31,1047.0467421744092,1045
N,12,CDDP,22,32.5,20,20,32.5,1045.5742913158,1027
N,12,CDDP,23,34,20,20,34,1043.3240515640298,1049.5
N,12,CDDP,24,35.5,20,20,35.5,1040.2127153324452,1037
N,12,CDDP,25,37,20,20,37,1036.3747489979403,1044
N,12,CDDP,26,38.5,20,20,38.5,1031.9990624282973,1028.5
N,12,CDDP,27,40,20,20,40,1027.2745654912974,1031.5
N,12,CDDP,28,41.5,20,20,41.5,1022.3901680547227,1039
N,12,CDDP,29,43,20,20,43,1017.5347799863548,1031.5
N,12,CDDP,30,44.5,20,20,44.5,1012.8973111539747,1018
N,12,CDDP,31,46,20,20,46,1008.6666714253646,1001
N,12,CDDP,32,47.5,20,20,47.5,1005.0317706683061,977.5
N,12,CDDP,33,49,20,20,49,1002.1815187505806,994.5
N,12,CDDP,34,50.5,20,20,50.5,1000.3048255399699,1006
N,12,CDDP,35,52,20,20,52,999.5082962683797,985.5
N,12,CDDP,36,53.5,20,20,53.5,999.5693176242133,989.5
N,12,CDDP,37,55,20,20,55,1000.182971659998,1010
N,12,CDDP,38,56.5,20,20,56.5,1001.044340428261,1032.5
N,12,CDDP,39,58,20,20,58,1001.8485059815297,1013
N,12,CDDP,40,59.5,20,20,59.5,1002.2905503723313,1007
N,12,CDDP,41,61,20,20,61,1002.0655556531931,1005.5
N,12,CDDP,42,62.5,20,20,62.5,1000.8686038766426,970
N,12,CDDP,43,64,20,20,64,998.3947770952071,985.5
N,12,CDDP,44,65.5,20,20,65.5,994.339157361414,995
N,12,CDDP,45,67,20,20,67,988.3968267277903,1002.5
N,13,CDDP,1,1,20,20,1,806.9509842595063,790.5
N,13,CDDP,2,2.5,20,20,2.5,803.3604997930038,810.5
N,13,CDDP,3,4,20,20,4,801.5569109526037,818.5
N,13,CDDP,4,5.5,20,20,5.5,801.2672676197274,801.5
N,13,CDDP,5,7,20,20,7,802.2186196757956,807
N,13,CDDP,6,8.5,20,20,8.5,804.1380170022294,799.5
N,13,CDDP,7,10,20,20,10,806.7525094804498,820
N,13,CDDP,8,11.5,20,20,11.5,809.7891469918777,809
N,13,CDDP,9,13,20,20,13,812.974979417934,811
N,13,CDDP,10,14.5,20,20,14.5,816.03705664004,794.5
N,13,CDDP,11,16,20,20,16,818.7024285396163,799
N,13,CDDP,12,17.5,20,20,17.5,820.6981449980841,823.5
N,13,CDDP,13,19,20,20,19,821.7767703320476,789
N,13,CDDP,14,20.5,20,20,20.5,821.9129389421146,862
N,13,CDDP,15,22,20,20,22,821.1956276976773,825
N,13,CDDP,16,23.5,20,20,23.5,819.714758447209,814
N,13,CDDP,17,25,20,20,25,817.5602530391828,818.5
N,13,CDDP,18,26.5,20,20,26.5,814.8220333220722,830.5
N,13,CDDP,19,28,20,20,28,811.5900211443501,811
N,13,CDDP,20,29.5,20,20,29.5,807.9541383544899,824
N,13,CDDP,21,31,20,20,31,804.0043068009647,814
N,13,CDDP,22,32.5,20,20,32.5,799.8304483322477,792
N,13,CDDP,23,34,20,20,34,795.5224847968123,792.5
N,13,CDDP,24,35.5,20,20,35.5,791.1679690369389,793.5
N,13,CDDP,25,37,20,20,37,786.7999667524797,783
N,13,CDDP,26,38.5,20,20,38.5,782.3970565008583,789.5
N,13,CDDP,27,40,20,20,40,777.9354478333061,778
N,13,CDDP,28,41.5,20,20,41.5,773.3913503010533,758.5
N,13,CDDP,29,43,20,20,43,768.7409734553316,752.5
N,13,CDDP,30,44.5,20,20,44.5,763.9605268473717,755
N,13,CDDP,31,46,20,20,46,759.0262200284049,746.5
N,13,CDDP,32,47.5,20,20,47.5,753.9142625496619,733.5
N,13,CDDP,33,49,20,20,49,748.6008639623739,779
N,13,CDDP,34,50.5,20,20,50.5,743.0622338177719,759
N,13,CDDP,35,52,20,20,52,737.2749104109732,721
N,13,CDDP,36,53.5,20,20,53.5,731.2552100473534,750.5
N,13,CDDP,37,55,20,20,55,725.0967038455977,723
N,13,CDDP,38,56.5,20,20,56.5,718.9018390093256,741
N,13,CDDP,39,58,20,20,58,712.7730627421561,728.5
N,13,CDDP,40,59.5,20,20,59.5,706.8128222477087,697.5
N,13,CDDP,41,61,20,20,61,701.1235647296023,682
N,13,CDDP,42,62.5,20,20,62.5,695.8077373914564,691.5
N,13,CDDP,43,64,20,20,64,690.9677874368898,684.5
N,13,CDDP,44,65.5,20,20,65.5,686.7061620695221,683.5
N,13,CDDP,45,67,20,20,67,683.1253084929724,682
N,13,CDDP,46,68.5,20,20,68.5,680.3276739108599,689.5
N,4,CDDP,1,0.5,20,20,1,975.6150565112496,959
N,4,CDDP,2,2,20,20,2.5,987.1895229935075,990
N,4,CDDP,3,3.5,20,20,4,997.4830937887435,1003
N,4,CDDP,4,5,20,20,5.5,1006.3714281738291,1017
N,4,CDDP,5,6.5,20,20,7,1013.7301854256352,1001
N,4,CDDP,6,8,20,20,8.5,1019.435024821033,1013
N,4,CDDP,7,9.5,20,20,10,1023.3616056368934,1030.5
N,4,CDDP,8,11,20,20,11.5,1025.3855871500878,1028.5
N,4,CDDP,9,12.5,20,20,13,1025.382628637487,1025
N,4,CDDP,10,14,20,20,14.5,1023.2283893759623,1004.5
N,4,CDDP,11,15.5,20,20,16,1018.7985286423846,1019.5
N,4,CDDP,12,17,20,20,17.5,1011.9687057136252,1007.5
N,4,CDDP,13,18.5,20,20,19,1002.6560228766185,1007.5
N,4,CDDP,14,20,20,20,20.5,991.0530955492004,988
N,4,CDDP,15,21.5,20,20,22,977.4649325924979,998
N,4,CDDP,16,23,20,20,23.5,962.1968744117191,960.5
N,4,CDDP,17,24.5,20,20,25,945.5542614120723,949
N,4,CDDP,18,26,20,20,26.5,927.8424339987652,955
N,4,CDDP,19,27.5,20,20,28,909.3667325770059,934.5
N,4,CDDP,20,29,20,20,29.5,890.4324975520022,885.5
N,4,CDDP,21,30.5,20,20,31,871.3450693289624,877
N,4,CDDP,22,32,20,20,32.5,852.4097883130942,863.5
N,4,CDDP,23,33.5,20,20,34,833.9319949096056,843.5
N,4,CDDP,24,35,20,20,35.5,816.214220698063,795.5
N,4,CDDP,25,36.5,20,20,37,799.3904677195245,790.5
N,4,CDDP,26,38,20,20,38.5,783.3335172303618,797.5
N,4,CDDP,27,39.5,20,20,40,767.8936798818121,770
N,4,CDDP,28,41,20,20,41.5,752.9212663251121,770
N,4,CDDP,29,42.5,20,20,43,738.2665872114994,750
N,4,CDDP,30,44,20,20,44.5,723.7799531922107,718
N,4,CDDP,31,45.5,20,20,46,709.3116749184833,715
N,4,CDDP,32,47,20,20,47.5,694.7120630415541,698.5
N,4,CDDP,33,48.5,20,20,49,679.8314282126604,685.5
N,4,CDDP,34,50,20,20,50.5,664.5200810830393,681
N,4,CDDP,35,51.5,20,20,52,648.6283323039276,660.5
N,4,CDDP,36,53,20,20,53.5,632.0677206358602,633.5
N,4,CDDP,37,54.5,20,20,55,615.1568293099799,607.5
N,4,CDDP,38,56,20,20,56.5,598.380292189845,607.5
N,4,CDDP,39,57.5,20,20,58,582.2232329638877,587
N,4,CDDP,40,59,20,20,59.5,567.1707753205396,571
N,4,CDDP,41,60.5,20,20,61,553.7080429482335,559
N,4,CDDP,42,62,20,20,62.5,542.3201595354011,546
N,4,CDDP,43,63.5,20,20,64,533.492248770475,530.5
N,4,CDDP,44,65,20,20,65.5,527.7094343418872,527.5
N,4,CDDP,45,66.5,20,20,67,525.4568399380698,538.5
N,4,CDDP,46,68,20,20,68.5,527.2195892474551,528
N,4,CDDP,47,69.5,20,20,70,533.482805958475,524.5
N,7,CDDP,1,1,20,20,1,880.6787494968452,888.5
N,7,CDDP,2,2.5,20,20,2.5,918.7341735932641,915
N,7,CDDP,3,4,20,20,4,949.7894598859577,949.5
N,7,CDDP,4,5.5,20,20,5.5,974.2853563451431,959
N,7,CDDP,5,7,20,20,7,992.662610941037,992
N,7,CDDP,6,8.5,20,20,8.5,1005.3619716438562,1007
N,7,CDDP,7,10,20,20,10,1012.824186423818,1020
N,7,CDDP,8,11.5,20,20,11.5,1015.4900032511388,1014.5
N,7,CDDP,9,13,20,20,13,1013.8001700960358,1031.5
N,7,CDDP,10,14.5,20,20,14.5,1008.1954349287258,1015.5
N,7,CDDP,11,16,20,20,16,999.1165457194259,984.5
N,7,CDDP,12,17.5,20,20,17.5,987.0042504383526,984.5
N,7,CDDP,13,19,20,20,19,972.2987831017646,954
N,7,CDDP,14,20.5,20,20,20.5,955.3781892969193,952.5
N,7,CDDP,15,22,20,20,22,936.499735430785,934.5
N,7,CDDP,16,23.5,20,20,23.5,915.9068111534446,930
N,7,CDDP,17,25,20,20,25,893.8428061149817,915
N,7,CDDP,18,26.5,20,20,26.5,870.5511099654799,890.5
N,7,CDDP,19,28,20,20,28,846.2751123550223,847
N,7,CDDP,20,29.5,20,20,29.5,821.2582029336926,822.5
N,7,CDDP,21,31,20,20,31,795.7437713515739,768.5
N,7,CDDP,22,32.5,20,20,32.5,769.97520725875,747.5
N,7,CDDP,23,34,20,20,34,744.1959003053039,715
N,7,CDDP,24,35.5,20,20,35.5,718.6492401413194,706
N,7,CDDP,25,37,20,20,37,693.575695158675,703.5
N,7,CDDP,26,38.5,20,20,38.5,669.1485448105439,673.5
N,7,CDDP,27,40,20,20,40,645.4738796113933,676.5
N,7,CDDP,28,41.5,20,20,41.5,622.654868817486,660.5
N,7,CDDP,29,43,20,20,43,600.7946816850847,623.5
N,7,CDDP,30,44.5,20,20,44.5,579.996487470452,564.5
N,7,CDDP,31,46,20,20,46,560.3634554298508,531.5
N,7,CDDP,32,47.5,20,20,47.5,541.9987548195435,533.5
N,7,CDDP,33,49,20,20,49,525.005554895793,523.5
N,7,CDDP,34,50.5,20,20,50.5,509.4870249148617,510.5
N,7,CDDP,35,52,20,20,52,495.54633413301275,486
N,7,CDDP,36,53.5,20,20,53.5,483.2866518065084,492
N,7,CDDP,37,55,20,20,55,472.79624136992135,482
N,7,CDDP,38,56.5,20,20,56.5,464.0336304023716,457.5
N,7,CDDP,39,58,20,20,58,456.8905463191078,462
N,7,CDDP,40,59.5,20,20,59.5,451.2581644679087,445
N,7,CDDP,41,61,20,20,61,447.0276601965532,443
N,7,CDDP,42,62.5,20,20,62.5,444.09020885281984,445
N,7,CDDP,43,64,20,20,64,442.33698578448775,440
N,7,CDDP,44,65.5,20,20,65.5,441.6591663393351,443
N,7,CDDP,45,67,20,20,67,441.9479258651413,446.5
N,7,CDDP,46,68.5,20,20,68.5,443.09443970968454,441.5
N,7,CDDP,47,70,20,20,70,444.98988322074393,456
N,7,CDDP,48,71.5,20,20,71.5,447.5254317460981,438.5
N,8,CDDP,1,0.9,20,20,1,1497.9488231947055,1525
N,8,CDDP,2,2.4,20,20,2.5,1491.4844397835077,1489.5
N,8,CDDP,3,3.9,20,20,4,1485.073222887956,1445.5
N,8,CDDP,4,5.4,20,20,5.5,1478.6400714531571,1470
N,8,CDDP,5,6.9,20,20,7,1472.1098844242174,1474
N,8,CDDP,6,8.4,20,20,8.5,1465.4075607462432,1463
N,8,CDDP,7,9.9,20,20,10,1458.4579993643406,1462.5
N,8,CDDP,8,11.4,20,20,11.5,1451.1860992236166,1453.5
N,8,CDDP,9,12.9,20,20,13,1443.5167592691769,1468.5
N,8,CDDP,10,14.4,20,20,14.5,1435.374878446128,1442.5
N,8,CDDP,11,15.9,20,20,16,1426.6853556995763,1442
N,8,CDDP,12,17.4,20,20,17.5,1417.3730899746286,1414.5
N,8,CDDP,13,18.9,20,20,19,1407.3762443494456,1422
N,8,CDDP,14,20.4,20,20,20.5,1396.7259311750868,1414.5
N,8,CDDP,15,21.9,20,20,22,1385.4930146141992,1373.5
N,8,CDDP,16,23.4,20,20,23.5,1373.7485088907222,1357.5
N,8,CDDP,17,24.9,20,20,25,1361.5634282285969,1318.5
N,8,CDDP,18,26.4,20,20,26.5,1349.0087868517635,1332
N,8,CDDP,19,27.9,20,20,28,1336.1555989841615,1342
N,8,CDDP,20,29.4,20,20,29.5,1323.0748788497322,1343
N,8,CDDP,21,30.9,20,20,31,1309.8376406724149,1307
N,8,CDDP,22,32.4,20,20,32.5,1296.5148986761503,1296
N,8,CDDP,23,33.9,20,20,34,1283.1776670848785,1287.5
N,8,CDDP,24,35.4,20,20,35.5,1269.896290987323,1285.5
N,8,CDDP,25,36.9,20,20,37,1256.7296516455535,1272.5
N,8,CDDP,26,38.4,20,20,38.5,1243.726998615266,1227.5
N,8,CDDP,27,39.9,20,20,40,1230.9372822276366,1244
N,8,CDDP,28,41.4,20,20,41.5,1218.409452813841,1195
N,8,CDDP,29,42.9,20,20,43,1206.1924607050548,1217.5
N,8,CDDP,30,44.4,20,20,44.5,1194.3352562324533,1200.5
N,8,CDDP,31,45.9,20,20,46,1182.8867897272123,1193
N,8,CDDP,32,47.4,20,20,47.5,1171.8960115205082,1178.5
N,8,CDDP,33,48.9,20,20,49,1161.4118719435155,1173
N,8,CDDP,34,50.4,20,20,50.5,1151.48332132741,1159
N,8,CDDP,35,51.9,20,20,52,1142.1568527316106,1133
N,8,CDDP,36,53.4,20,20,53.5,1133.3121545643667,1109.5
N,8,CDDP,37,54.9,20,20,55,1124.5585698421496,1119.5
N,8,CDDP,38,56.4,20,20,56.5,1115.4807502814099,1112.5
N,8,CDDP,39,57.9,20,20,58,1105.6633475985982,1092.5
N,8,CDDP,40,59.4,20,20,59.5,1094.6910135101652,1095.5
N,8,CDDP,41,60.9,20,20,61,1082.1483997325618,1102.5
N,8,CDDP,42,62.4,20,20,62.5,1067.6201579822389,1070
N,8,CDDP,43,63.9,20,20,64,1050.6909399756462,1061
N,8,CDDP,44,65.4,20,20,65.5,1030.9453974292358,1043
N,8,CDDP,45,66.9,20,20,67,1007.9681820594571,995
N,8,CDDP,46,68.4,20,20,68.5,981.3439455827616,982
N,1,CDDP,1,0.6,20,20,1,626.6515213019742,615.5
N,1,CDDP,2,2.1,20,20,2.5,623.4155921633052,634
N,1,CDDP,3,3.6,20,20,4,623.748098473071,631
N,1,CDDP,4,5.1,20,20,5.5,626.915932615412,630
N,1,CDDP,5,6.6,20,20,7,632.1859869744692,635.5
N,1,CDDP,6,8.1,20,20,8.5,638.8251539343831,633
N,1,CDDP,7,9.6,20,20,10,646.1003258792944,638.5
N,1,CDDP,8,11.1,20,20,11.5,653.2783951933436,637
N,1,CDDP,9,12.6,20,20,13,659.6262542606718,656.5
N,1,CDDP,10,14.1,20,20,14.5,664.4107954654193,667
N,1,CDDP,11,15.6,20,20,16,666.8989111917267,654.5
N,1,CDDP,12,17.1,20,20,17.5,666.3841740845625,672
N,1,CDDP,13,18.6,20,20,19,662.7283197988899,677
N,1,CDDP,14,20.1,20,20,20.5,656.3370716795788,672.5
N,1,CDDP,15,21.6,20,20,22,647.6379954024486,655
N,1,CDDP,16,23.1,20,20,23.5,637.0586566433186,646.5
N,1,CDDP,17,24.6,20,20,25,625.0266210780084,622
N,1,CDDP,18,26.1,20,20,26.5,611.9694543823373,623
N,1,CDDP,19,27.6,20,20,28,598.3147222321248,569
N,1,CDDP,20,29.1,20,20,29.5,584.4899903031901,577
N,1,CDDP,21,30.6,20,20,31,570.9228242713527,576
N,1,CDDP,22,32.1,20,20,32.5,558.0407898124322,552
N,1,CDDP,23,33.6,20,20,34,546.2348012998709,564
N,1,CDDP,24,35.1,20,20,35.5,535.593908197119,540.5
N,1,CDDP,25,36.6,20,20,37,526.0587081855573,535.5
N,1,CDDP,26,38.1,20,20,38.5,517.5687657093914,526.5
N,1,CDDP,27,39.6,20,20,40,510.0636452128267,524
N,1,CDDP,28,41.1,20,20,41.5,503.4829111400686,498
N,1,CDDP,29,42.6,20,20,43,497.7661279353228,493
N,1,CDDP,30,44.1,20,20,44.5,492.8528600427945,503
N,1,CDDP,31,45.6,20,20,46,488.6826719066893,492.5
N,1,CDDP,32,47.1,20,20,47.5,485.19512797121257,470.5
N,1,CDDP,33,48.6,20,20,49,482.3297925106417,484
N,1,CDDP,34,50.1,20,20,50.5,479.98766003895383,483.5
N,1,CDDP,35,51.6,20,20,52,477.92296789430975,469
N,1,CDDP,36,53.1,20,20,53.5,475.85505376071774,481.5
N,1,CDDP,37,54.6,20,20,55,473.50325532218557,468.5
N,1,CDDP,38,56.1,20,20,56.5,470.5869102627212,474.5
N,1,CDDP,39,57.6,20,20,58,466.82535626633245,468
N,1,CDDP,40,59.1,20,20,59.5,461.93793101702715,473.5
N,1,CDDP,41,60.6,20,20,61,455.64397219881346,455.5
N,1,CDDP,42,62.1,20,20,62.5,447.66281749569913,451
N,1,CDDP,43,63.6,20,20,64,437.7138045916921,432
N,1,CDDP,44,65.1,20,20,65.5,425.5162711708002,433
N,2,CDDP,1,0.7,20,20,1,643.8297584961348,645.5
N,2,CDDP,2,2.2,20,20,2.5,655.6028309224666,652.5
N,2,CDDP,3,3.7,20,20,4,667.7369699782396,659.5
N,2,CDDP,4,5.2,20,20,5.5,679.8722143271339,682.5
N,2,CDDP,5,6.7,20,20,7,691.6486026328295,685
N,2,CDDP,6,8.2,20,20,8.5,702.7061735590067,695.5
N,2,CDDP,7,9.7,20,20,10,712.684965769346,702.5
N,2,CDDP,8,11.2,20,20,11.5,721.2250179275275,729
N,2,CDDP,9,12.7,20,20,13,727.9663686972312,729.5
N,2,CDDP,10,14.2,20,20,14.5,732.5490567421376,738
N,2,CDDP,11,15.7,20,20,16,734.6131207259268,731.5
N,2,CDDP,12,17.2,20,20,17.5,733.7995558551393,727.5
N,2,CDDP,13,18.7,20,20,19,729.952144422704,750.5
N,2,CDDP,14,20.2,20,20,20.5,723.3671134944814,747.5
N,2,CDDP,15,21.7,20,20,22,714.401908879393,697
N,2,CDDP,16,23.2,20,20,23.5,703.4139763863598,688
N,2,CDDP,17,24.7,20,20,25,690.7607618243035,702.5
N,2,CDDP,18,26.2,20,20,26.5,676.7997110021453,691
N,2,CDDP,19,27.7,20,20,28,661.8882697288062,651
N,2,CDDP,20,29.2,20,20,29.5,646.3838838132078,629.5
N,2,CDDP,21,30.7,20,20,31,630.6439990642715,623
N,2,CDDP,22,32.2,20,20,32.5,615.0260612909184,621
N,2,CDDP,23,33.7,20,20,34,599.8870053022754,606
N,2,CDDP,24,35.2,20,20,35.5,585.4754339510275,566
N,2,CDDP,25,36.7,20,20,37,571.7982471870448,603.5
N,2,CDDP,26,38.2,20,20,38.5,558.8296409733466,576
N,2,CDDP,27,39.7,20,20,40,546.5438112729524,572.5
N,2,CDDP,28,41.2,20,20,41.5,534.9149540488819,539.5
N,2,CDDP,29,42.7,20,20,43,523.9172652641545,521
N,2,CDDP,30,44.2,20,20,44.5,513.5249408817896,495.5
N,2,CDDP,31,45.7,20,20,46,503.71217686480696,502
N,2,CDDP,32,47.2,20,20,47.5,494.45316917622586,497
N,2,CDDP,33,48.7,20,20,49,485.7221137790658,494
N,2,CDDP,34,50.2,20,20,50.5,477.4930781649215,485.5
N,2,CDDP,35,51.7,20,20,52,469.7128938832561,473.5
N,2,CDDP,36,53.2,20,20,53.5,462.26762549943965,450
N,2,CDDP,37,54.7,20,20,55,455.03511540763265,438.5
N,2,CDDP,38,56.2,20,20,56.5,447.89320600199557,457
N,2,CDDP,39,57.7,20,20,58,440.71973967668913,436
N,2,CDDP,40,59.2,20,20,59.5,433.3925588258736,440.5
N,2,CDDP,41,60.7,20,20,61,425.78950584370955,433
N,2,CDDP,42,62.2,20,20,62.5,417.7884231243576,440
N,2,CDDP,43,63.7,20,20,64,409.26715306197843,403
N,2,CDDP,44,65.2,20,20,65.5,400.10353805073214,390
N,2,CDDP,45,66.7,20,20,67,390.1754204847798,396
N,3,CDDP,1,1.1,20,20,1,600.3023514879948,589.5
N,3,CDDP,2,2.6,20,20,2.5,595.7837643123444,598
N,3,CDDP,3,4.1,20,20,4,593.978396632943,599.5
N,3,CDDP,4,5.6,20,20,5.5,594.4951445690378,598.5
N,3,CDDP,5,7.1,20,20,7,596.9429042398754,616
N,3,CDDP,6,8.6,20,20,8.5,600.9305717647029,598
N,3,CDDP,7,10.1,20,20,10,606.0670432627668,603.5
N,3,CDDP,8,11.6,20,20,11.5,611.9612148533143,616
N,3,CDDP,9,13.1,20,20,13,618.2219826555923,620
N,3,CDDP,10,14.6,20,20,14.5,624.4582427888475,592
N,3,CDDP,11,16.1,20,20,16,630.278891372327,624.5
N,3,CDDP,12,17.6,20,20,17.5,635.2928245252775,636.5
N,3,CDDP,13,19.1,20,20,19,639.1672818153411,639.5
N,3,CDDP,14,20.6,20,20,20.5,641.8546925599137,633
N,3,CDDP,15,22.1,20,20,22,643.394490956432,640.5
N,3,CDDP,16,23.6,20,20,23.5,643.8261324645227,642
N,3,CDDP,17,25.1,20,20,25,643.1890725438128,674.5
N,3,CDDP,18,26.6,20,20,26.5,641.5227666539283,655
N,3,CDDP,19,28.1,20,20,28,638.8666702544964,654.5
N,3,CDDP,20,29.6,20,20,29.5,635.2602388051432,639.5
N,3,CDDP,21,31.1,20,20,31,630.7429277654957,629.5
N,3,CDDP,22,32.6,20,20,32.5,625.3541925951803,627.5
N,3,CDDP,23,34.1,20,20,34,619.1334887538236,604
N,3,CDDP,24,35.6,20,20,35.5,612.1363426790408,600.5
N,3,CDDP,25,37.1,20,20,37,604.4968376698753,584
N,3,CDDP,26,38.6,20,20,38.5,596.3730229298635,584.5
N,3,CDDP,27,40.1,20,20,40,587.9229535193122,585
N,3,CDDP,28,41.6,20,20,41.5,579.3046844985284,594.5
N,3,CDDP,29,43.1,20,20,43,570.6762709278188,561
N,3,CDDP,30,44.6,20,20,44.5,562.1957678674902,576.5
N,3,CDDP,31,46.1,20,20,46,554.0212303778495,564
N,3,CDDP,32,47.6,20,20,47.5,546.3107135192035,550
N,3,CDDP,33,49.1,20,20,49,539.2222723518591,519.5
N,3,CDDP,34,50.6,20,20,50.5,532.9139619361232,535
N,3,CDDP,35,52.1,20,20,52,527.490684158212,541
N,3,CDDP,36,53.6,20,20,53.5,522.797521835802,523.5
N,3,CDDP,37,55.1,20,20,55,518.600292922,507
N,3,CDDP,38,56.6,20,20,56.5,514.6647959992226,516
N,3,CDDP,39,58.1,20,20,58,510.75682964988687,508
N,3,CDDP,40,59.6,20,20,59.5,506.64219245640936,505.5
N,3,CDDP,41,61.1,20,20,61,502.0866830012067,514.5
N,3,CDDP,42,62.6,20,20,62.5,496.85609986669584,485.5
N,3,CDDP,43,64.1,20,20,64,490.71624163529344,499
N,3,CDDP,44,65.6,20,20,65.5,483.4329068894161,470
N,3,CDDP,45,67.1,20,20,67,474.7718942114806,480.5
N,5,CDDP,1,0.8,20,20,1,979.9296537794975,966
N,5,CDDP,2,2.3,20,20,2.5,975.8357510118637,976.5
N,5,CDDP,3,3.8,20,20,4,971.7229384578983,994
N,5,CDDP,4,5.3,20,20,5.5,967.5926359643776,984.5
N,5,CDDP,5,6.8,20,20,7,963.446263378078,963
N,5,CDDP,6,8.3,20,20,8.5,959.2852405457759,948.5
N,5,CDDP,7,9.8,20,20,10,955.1109873142476,946.5
N,5,CDDP,8,11.3,20,20,11.5,950.9249235302697,936
N,5,CDDP,9,12.8,20,20,13,946.7284690406183,938
N,5,CDDP,10,14.3,20,20,14.5,942.52304369207,957
N,5,CDDP,11,15.8,20,20,16,938.3100673314011,942
N,5,CDDP,12,17.3,20,20,17.5,934.0908974143236,946.5
N,5,CDDP,13,18.8,20,20,19,929.8288250483743,925.5
N,5,CDDP,14,20.3,20,20,20.5,925.3844768445975,926
N,5,CDDP,15,21.8,20,20,22,920.6013452679733,912.5
